time,cmd_dq,state_dq
13.64,3,2.73095
13.65,3,2.50503
13.66,3,2.50503
13.67,3,2.43859
13.68,3,2.51832
13.69,3,2.91036
13.7,3,2.64457
13.71,3,2.83727
13.72,3,2.87049
13.73,3,2.92365
13.74,3,2.75753
13.75,3,2.41201
13.76,3,2.33892
13.77,3,2.3655
13.78,3,2.6047
13.79,3,2.71766
13.8,3,2.64457
13.81,3,2.7974
13.82,3,2.67115
13.83,3,2.6047
13.84,3,2.50503
13.85,3,2.39208
13.86,3,2.49175
13.87,3,2.50503
13.88,3,2.65786
13.89,3,2.63128
13.9,3,2.67115
13.91,3,2.63128
13.92,3,2.65786
13.93,3,2.65786
13.94,3,2.73095
13.95,3,2.39208
13.96,3,2.53161
13.97,3,2.45188
13.98,3,2.6047
13.99,3,2.56484
14,3,2.64457
14.01,3,2.56484
14.02,3,2.4253
14.03,3,2.57813
14.04,3,2.57813
14.05,3,2.57813
14.06,3,2.64457
14.07,3,2.64457
14.08,3,2.5449
14.09,3,2.59142
14.1,3,2.49175
14.11,3,2.45188
14.12,3,2.43859
14.13,3,2.57813
14.14,3,2.57813
14.15,3,2.71766
14.16,3,2.63128
14.17,3,2.67115
14.18,3,2.63128
14.19,3,2.56484
14.2,3,2.68444
14.21,3,2.65786
14.22,3,2.64457
14.23,3,2.57813
14.24,3,2.6047
14.25,3,2.61799
14.26,3,2.78411
14.27,3,2.47846
14.28,3,2.87049
14.29,3,2.87049
14.3,3,2.49175
14.31,3,2.57813
14.32,3,2.56484
14.33,3,2.47846
14.34,3,2.6047
14.35,3,2.65786
14.36,3,2.77082
14.37,3,2.74424
14.38,3,2.77082
14.39,3,2.78411
14.4,3,2.47846
14.41,3,2.43859
14.42,3,2.5449
14.43,3,3.08976
14.44,3,2.73095
14.45,3,2.83727
14.46,3,2.88378
14.47,3,2.77082
14.48,3,2.74424
14.49,3,2.4253
14.5,3,2.50503
14.51,3,2.45188
14.52,3,2.7974
14.53,3,2.67115
14.54,3,2.6047
14.55,3,2.73095
14.56,3,2.63128
14.57,3,2.63128
14.58,3,2.3655
14.59,3,2.4253
14.6,3,2.65786
14.61,3,2.56484
14.62,3,2.6047
14.63,3,2.57813
14.64,3,2.88378
14.65,3,2.73095
14.66,3,2.64457
14.67,3,2.75753
14.68,3,2.59142
14.69,3,2.63128
14.7,3,2.61799
14.71,3,2.49175
14.72,3,3.08976
14.73,3,2.88378
14.74,3,2.78411
14.75,3,2.64457
14.76,3,2.68444
14.77,3,2.68444
14.78,3,2.4253
14.79,3,2.35221
14.8,3,2.37879
14.81,3,2.37879
14.82,3,2.88378
14.83,3,2.85056
14.84,3,2.74424
14.85,3,2.61799
14.86,3,2.61799
14.87,3,2.56484
14.88,3,2.45188
14.89,3,2.51832
14.9,3,2.5449
14.91,3,2.61799
14.92,3,2.56484
14.93,3,2.6047
14.94,3,2.65786
14.95,3,2.74424
14.96,3,2.74424
14.97,3,2.71766
14.98,3,2.56484
14.99,3,2.78411
15,3,2.50503
